unix_s,utilisation_pct,power_w,sm_clock_mhz,memory_used_mib
1788187232,38,195.48,1905,11501
1788187233,43,195.42,1905,11531
1788187234,43,196.30,1905,11479
1788187235,46,196.11,1905,11379
1788187236,45,196.51,1905,11271
1788187237,28,197.63,1905,11247
1788187238,40,195.97,1905,11195
1788187239,41,196.28,1905,11145
1788187241,38,196.66,1905,11119
1788187242,35,197.28,1905,11051
1788187243,46,196.34,1905,11715
1788187244,47,196.48,1905,11715
1788187245,44,195.90,1905,11679
1788187246,38,195.53,1905,11631
1788187247,38,195.43,1905,11599
1788187248,38,195.57,1905,11555
1788187249,39,195.85,1905,11523
1788187250,32,197.58,1905,11537
1788187251,39,195.96,1905,11447
1788187252,40,195.58,1905,11415
1788187253,41,196.06,1905,11823
1788187254,43,196.19,1905,12123
1788187255,39,195.69,1905,12097
1788187256,38,195.43,1905,12035
1788187257,40,195.64,1905,12003
1788187258,44,195.78,1905,11971
1788187259,43,194.84,1905,11927
1788187260,38,195.17,1905,11859
1788187261,38,203.05,1905,12217
1788187262,38,209.71,1905,16913
1788187263,36,207.01,1905,15477
1788187264,58,205.49,1905,13547
1788187265,0,199.43,1905,15703
1788187266,0,160.03,1905,15703
1788187267,0,130.72,1740,15703
1788187268,0,127.79,1905,16007
1788187269,39,160.57,1905,12427
1788187270,38,195.08,1905,12313
1788187271,41,195.37,1905,12267
1788187272,38,195.26,1905,12215
1788187274,38,195.35,1905,12145
1788187275,33,194.97,1905,12099
1788187276,39,197.07,1905,12099
1788187277,46,195.93,1905,12705
1788187278,42,195.14,1905,12687
1788187279,39,195.28,1905,12651
1788187280,39,195.26,1905,12623
1788187281,41,195.93,1905,12591
1788187282,45,196.03,1905,12493
1788187283,32,196.92,1905,12483
1788187284,42,196.22,1905,12435
1788187285,42,195.68,1905,12403
1788187286,43,196.14,1905,12423
1788187287,39,195.19,1905,12379
1788187288,29,195.48,1905,12605
1788187289,47,196.48,1905,13037
1788187290,46,196.58,1905,13051
1788187291,45,196.06,1905,13005
1788187292,42,195.51,1905,13021
1788187293,38,195.25,1905,12983
1788187294,38,195.54,1905,12933
1788187295,38,195.64,1905,12943
1788187296,39,195.36,1905,12921
1788187297,38,195.87,1905,12869
1788187298,36,196.83,1905,12855
1788187299,47,196.21,1905,12861
1788187300,47,196.68,1905,12813
1788187301,44,195.92,1905,12781
1788187302,43,195.76,1905,13133
1788187303,39,195.50,1905,13495
1788187304,47,196.52,1905,13425
1788187306,44,195.74,1905,13431
1788187307,42,196.10,1905,13389
1788187308,36,194.95,1905,14273
1788187309,38,207.99,1905,15035
1788187310,47,212.63,1905,13641
1788187311,37,206.20,1905,18541
1788187312,37,206.41,1905,16231
1788187313,0,164.62,1905,16231
1788187314,0,158.41,1740,16231
1788187315,0,136.40,1740,16231
1788187316,46,134.87,1905,13371
1788187317,45,188.24,1905,13309
1788187318,41,195.22,1905,13873
1788187319,38,195.04,1905,13985
1788187320,45,195.88,1905,13941
1788187321,38,194.74,1905,13889
1788187322,41,195.10,1905,13859
1788187323,44,195.86,1905,13845
1788187324,46,196.33,1905,13821
1788187325,45,195.87,1905,13789
1788187326,43,195.73,1905,13749
1788187327,30,195.44,1905,13749
1788187328,34,195.92,1905,13725
1788187329,38,195.48,1905,13691
1788187330,42,195.31,1905,13765
1788187331,46,195.68,1905,14169
1788187332,41,194.92,1905,14403
1788187333,39,195.43,1905,14403
1788187334,38,195.81,1905,14475
1788187335,43,194.61,1905,14495
1788187336,38,195.29,1905,14515
1788187338,38,195.11,1905,14535
1788187339,45,194.51,1905,14513
1788187340,45,196.00,1905,14539
1788187341,44,195.74,1905,14507
1788187342,44,195.76,1905,14481
1788187343,42,195.66,1905,14501
1788187344,29,195.54,1905,14465
1788187345,31,195.57,1905,14437
1788187346,39,195.22,1905,14455
1788187347,40,195.41,1905,14407
1788187348,47,195.12,1905,14387
1788187349,45,196.12,1905,14337
1788187350,44,195.99,1905,14653
1788187351,39,195.37,1905,15005
1788187352,47,195.92,1905,15019
1788187353,43,195.52,1905,15005
1788187354,38,195.35,1905,15011
1788187355,35,198.83,1905,17175
1788187356,36,207.60,1905,16611
1788187357,53,210.10,1905,15425
1788187358,36,208.42,1905,19583
1788187359,0,196.46,1905,16335
1788187360,0,157.07,1905,16335
1788187361,0,140.15,1740,16335
1788187362,0,132.45,1740,16569
1788187363,39,161.36,1905,14919
1788187364,39,194.60,1905,14901
1788187365,44,195.03,1905,14827
1788187366,37,193.77,1905,14841
1788187367,39,195.09,1905,15179
1788187368,40,194.97,1905,15435
1788187370,45,195.55,1905,15435
1788187371,46,195.80,1905,15397
1788187372,44,195.30,1905,15413
1788187373,43,195.29,1905,15355
1788187374,39,195.35,1905,15307
1788187375,38,194.96,1905,15309
1788187376,40,195.09,1905,15251
1788187377,42,194.06,1905,15199
1788187378,41,195.29,1905,15165
1788187379,27,195.55,1905,15095
1788187380,29,194.88,1905,15045
1788187381,46,194.36,1905,15045
1788187382,46,196.23,1905,15003
1788187383,42,195.15,1905,14939
1788187384,39,196.08,1905,14945
1788187385,30,195.06,1905,14889
1788187386,41,195.56,1905,14849
1788187387,45,195.89,1905,15337
1788187388,38,195.29,1905,15503
1788187389,39,195.32,1905,15471
1788187390,44,195.17,1905,15407
1788187391,46,195.46,1905,15371
1788187392,44,195.64,1905,15375
1788187393,41,195.71,1905,15333
1788187394,39,195.32,1905,15291
1788187395,37,195.07,1905,15317
1788187396,38,195.04,1905,15279
1788187397,28,195.04,1905,15247
1788187398,38,196.00,1905,15231
1788187399,46,195.79,1905,15235
1788187400,40,195.39,1905,15197
1788187402,44,195.80,1905,15095
1788187403,38,207.07,1905,15711
1788187404,37,207.93,1905,20071
1788187405,37,206.90,1905,18943
1788187406,38,205.44,1905,17457
1788187407,0,181.52,1905,18239
1788187408,0,157.24,1905,18239
1788187409,0,134.85,1740,18239
1788187410,46,130.09,1905,16417
1788187411,39,184.16,1905,15737
1788187412,38,194.43,1905,15691
1788187413,40,195.00,1905,15691
1788187414,45,195.28,1905,15709
1788187415,44,194.95,1905,15679
1788187416,42,195.31,1905,15707
1788187417,47,195.33,1905,15679
1788187418,43,195.48,1905,15631
1788187419,39,194.91,1905,15605
1788187420,37,194.90,1905,15601
1788187421,38,194.83,1905,15555
1788187422,40,194.95,1905,15491
1788187423,27,195.12,1905,15475
1788187424,42,194.86,1905,15433
1788187425,44,195.14,1905,15401
1788187426,39,194.95,1905,15349
1788187427,38,194.90,1905,15321
1788187428,39,195.36,1905,15565
1788187429,41,195.31,1905,15899
1788187430,46,195.00,1905,15921
1788187431,40,194.57,1905,15883
1788187432,46,195.97,1905,15921
1788187433,40,194.34,1905,15921
1788187435,39,194.77,1905,15923
1788187436,40,194.94,1905,15939
1788187437,44,195.30,1905,15953
1788187438,45,195.48,1905,15971
1788187439,41,195.24,1905,15991
1788187440,39,195.02,1905,15985
1788187441,38,194.89,1905,16049
1788187442,40,194.85,1905,16017
1788187443,43,195.93,1905,16025
1788187444,43,194.85,1905,16027
1788187445,35,195.39,1905,16069
1788187446,27,193.76,1905,16107
1788187447,29,194.39,1905,16117
1788187448,32,194.62,1905,16129
1788187449,32,193.63,1905,16713
1788187450,46,206.33,1905,16955
1788187451,34,213.02,1905,17927
1788187452,35,205.25,1905,20729
1788187453,36,205.64,1905,19153
1788187454,0,166.09,1905,19153
1788187455,0,153.99,1740,19153
1788187456,0,132.34,1740,19153
1788187457,35,137.01,1905,16153
1788187458,39,191.65,1905,16163
1788187459,43,195.05,1905,16179
1788187460,47,195.17,1905,16173
1788187461,41,194.45,1905,16231
1788187462,38,195.22,1905,16217
1788187463,38,194.71,1905,16223
1788187464,33,194.61,1905,16281
1788187465,35,194.77,1905,16295
1788187467,41,195.40,1905,16315
1788187468,38,195.20,1905,16755
1788187469,42,194.58,1905,16783
1788187470,46,194.73,1905,17047
1788187471,43,195.24,1905,17069
1788187472,39,195.06,1905,17073
1788187473,39,195.10,1905,17139
1788187474,41,195.13,1905,17145
1788187475,44,195.70,1905,17151
1788187476,44,195.16,1905,17119
1788187477,44,195.87,1905,17191
1788187478,43,195.79,1905,17257
1788187479,41,195.71,1905,17313
1788187480,38,195.09,1905,17365
1788187481,43,195.57,1905,17365
1788187482,38,195.51,1905,17365
1788187483,38,195.17,1905,17421
1788187484,39,195.21,1905,17555
1788187485,43,195.14,1905,17557
1788187486,45,195.02,1905,17557
1788187487,41,195.54,1905,17585
1788187488,45,195.24,1905,17649
1788187489,40,194.23,1905,17673
1788187490,38,195.00,1905,17741
1788187491,39,194.85,1905,17741
1788187492,44,195.40,1905,17751
1788187493,45,195.01,1905,17809
1788187494,40,194.77,1905,17809
1788187495,38,194.61,1905,17877
1788187496,37,198.53,1905,19477
1788187497,39,208.81,1905,21053
1788187499,36,206.77,1905,20157
1788187500,39,206.82,1905,19069
1788187501,0,204.49,1905,22385
1788187502,0,155.24,1740,22385
1788187503,0,128.45,1740,22385
1788187504,0,126.05,1740,22419
1788187505,44,158.49,1905,17953
1788187506,45,194.37,1905,17909
1788187507,39,195.03,1905,17981
1788187508,38,194.48,1905,18053
1788187509,41,194.74,1905,18091
1788187510,44,195.09,1905,18083
1788187511,46,195.34,1905,18113
1788187512,42,195.41,1905,18173
1788187513,45,195.38,1905,18245
1788187514,45,195.12,1905,18253
1788187515,43,195.43,1905,18317
1788187516,41,195.52,1905,18313
1788187517,39,195.20,1905,18317
1788187518,38,194.87,1905,18421
1788187519,43,194.54,1905,18477
1788187520,43,194.68,1905,18499
1788187521,40,195.35,1905,18553
1788187522,38,194.80,1905,18625
1788187523,38,194.85,1905,18697
1788187524,39,194.88,1905,18813
1788187525,42,195.21,1905,18669
1788187526,46,195.59,1905,18393
1788187527,43,195.07,1905,18371
1788187528,40,194.37,1905,18435
1788187529,40,194.06,1905,18437
1788187531,34,192.97,1905,18503
1788187532,41,194.12,1905,18607
1788187533,41,194.50,1905,18679
1788187534,38,194.57,1905,18739
1788187535,40,194.61,1905,18793
1788187536,40,194.81,1905,18843
1788187537,42,194.60,1905,18915
1788187538,46,195.06,1905,19023
1788187539,45,195.41,1905,19071
1788187540,41,194.66,1905,19055
1788187541,38,195.15,1905,19123
1788187542,38,195.06,1905,19247
1788187543,38,195.35,1905,19319
1788187544,16,192.77,1905,21261
1788187545,35,206.25,1905,21311
1788187546,38,206.42,1905,20483
1788187547,54,207.87,1905,19629
1788187548,0,197.16,1905,22741
1788187549,0,153.69,1905,22741
1788187550,0,130.24,1740,22741
1788187551,0,127.31,1740,22741
1788187552,0,125.96,1740,22785
1788187553,0,125.79,1740,22785
1788187554,0,125.77,1740,22785
1788187555,2,125.86,1740,22291
1788187556,100,141.30,1905,185
1788187557,0,149.11,1905,185
1788187558,0,127.86,390,185
1788187559,0,80.06,225,185
1788187560,0,38.83,210,185
1788187561,0,30.48,210,185
1788187563,0,29.25,210,185
1788187564,0,28.75,210,185
1788187565,0,28.75,210,185
1788187566,0,29.04,210,185
1788187567,0,28.87,210,185
1788187568,0,28.68,210,185
1788187569,0,28.78,210,185
1788187570,0,28.60,210,185
1788187571,0,28.75,210,185
1788187572,0,28.79,210,185
1788187573,0,28.39,210,185
1788187574,0,28.59,210,185
1788187575,0,28.72,210,185
1788187576,0,28.60,210,185
1788187577,0,28.59,210,185
1788187578,0,28.45,210,185
1788187579,0,28.25,210,185
1788187580,0,28.25,210,185
1788187581,0,28.53,210,185
1788187582,0,28.31,210,185
1788187583,0,28.24,210,185
1788187584,0,28.32,210,185
1788187585,0,28.10,210,185
1788187586,0,28.23,210,185
1788187587,0,27.94,210,185
1788187588,0,27.90,210,185
1788187590,0,28.10,210,185
1788187591,0,28.08,210,185
1788187592,0,27.92,210,185
1788187593,0,27.87,210,185
1788187594,0,27.79,210,185
1788187595,0,27.92,210,185
1788187596,0,27.96,210,185
1788187597,0,27.85,210,185
1788187598,0,27.87,210,185
1788187599,0,27.73,210,185
1788187600,0,27.85,210,185
1788187601,0,27.98,210,185
1788187602,0,27.67,210,185
1788187603,0,27.59,210,185
1788187604,0,27.66,210,185
1788187605,0,27.70,210,185
1788187606,0,27.68,210,185
1788187607,0,27.62,210,185
1788187608,0,27.48,210,185
1788187609,0,27.66,210,185
1788187610,0,27.99,210,185
1788187611,0,27.74,210,185
1788187612,0,27.43,210,185
1788187613,0,27.43,210,185
1788187614,0,27.46,210,185
1788187615,0,27.51,210,185
1788187616,0,27.40,210,185
1788187618,0,27.25,210,185
1788187619,0,33.25,210,188
1788187620,0,30.58,210,188
1788187621,0,77.20,1740,515
1788187622,0,114.45,1740,515
1788187623,0,118.41,1740,625
1788187624,46,164.13,1935,797
1788187625,54,216.71,1935,797
1788187626,55,219.97,1935,797
1788187627,47,217.16,1935,797
1788187628,58,216.94,1935,797
1788187629,57,223.36,1935,797
1788187630,58,223.71,1935,797
1788187631,56,223.17,1935,797
1788187632,0,180.09,1935,797
1788187633,0,150.71,1935,797
1788187634,0,136.17,1740,797
1788187635,23,124.29,1740,799
1788187636,0,128.84,1740,799
1788187637,0,123.04,1740,799
1788187638,0,120.35,1740,799
1788187639,64,122.14,1815,799
1788187640,55,209.95,1935,799
1788187641,54,221.46,1935,799
1788187642,56,222.18,1935,799
1788187643,61,223.62,1935,799
1788187644,51,223.14,1920,799
1788187645,58,222.95,1920,799
1788187646,56,221.97,1920,799
1788187647,56,223.07,1920,799
1788187648,0,156.08,1920,799
1788187650,0,140.81,1740,799
1788187651,60,121.25,1740,799
1788187652,0,130.87,1740,799
1788187653,0,122.56,1740,799
1788187654,0,120.54,1740,799
1788187655,0,120.70,1740,799
1788187656,57,166.98,1920,799
1788187657,58,221.48,1920,799
1788187658,58,221.50,1920,799
1788187659,53,222.17,1920,799
1788187660,55,222.51,1920,799
1788187661,57,222.42,1920,799
1788187662,56,224.35,1920,799
1788187663,56,224.57,1920,799
1788187664,0,205.06,1920,799
1788187665,0,153.77,1920,799
1788187666,0,137.63,1740,799
1788187667,18,126.53,1740,799
1788187668,0,127.08,1740,799
1788187669,0,124.50,1740,799
1788187670,0,121.74,1740,799
1788187671,60,127.77,1920,799
1788187672,54,211.73,1920,799
1788187673,55,221.36,1920,799
1788187674,60,223.30,1920,799
1788187675,58,224.87,1920,799
1788187676,58,224.25,1920,799
1788187677,57,222.63,1920,799
1788187678,55,225.69,1920,799
1788187679,54,226.02,1920,799
1788187680,0,168.35,1920,799
1788187681,0,144.75,1920,799
1788187683,21,126.28,1740,799
1788187684,0,134.76,1740,799
1788187685,0,125.08,1740,799
1788187686,0,121.82,1740,799
1788187687,0,121.78,1740,799
1788187688,58,174.28,1920,799
1788187689,58,224.26,1920,799
1788187690,56,224.86,1920,799
1788187691,57,226.00,1920,799
1788187692,58,227.18,1920,799
1788187693,58,225.48,1920,799
1788187694,55,226.54,1920,799
1788187695,57,226.04,1920,799
1788187696,0,192.88,1920,799
1788187697,0,155.05,1740,799
1788187698,0,130.51,1740,799
1788187699,22,128.96,1740,799
1788187700,0,125.13,1740,799
1788187701,0,122.34,1740,799
1788187702,0,122.32,1740,799
1788187703,52,136.10,1920,799
1788187704,60,223.98,1920,799
1788187705,54,225.74,1920,799
1788187706,61,224.70,1920,799
1788187707,55,226.72,1920,799
1788187708,56,227.74,1920,799
1788187709,52,227.01,1920,799
1788187710,54,225.82,1920,799
1788187711,11,220.86,1920,799
1788187712,0,155.79,1920,799
1788187713,0,141.67,1740,799
1788187715,20,127.16,1740,799
1788187716,0,131.68,1740,799
1788187717,0,125.79,1740,799
